group_order,small_group_id,group_structure,class_i,class_j,class_size,union_size,linear_nullity,unordered_sign_solutions,nontrivial_partitions,isomorphic_partitions,new_twists,isomorphism_flags
128,432,"(C2 x C2) . ((C4 x C2 x C2) : C2) = (C4 x C4) . (C2 x C2 x C2)",12,22,4,8,2,2,0,0,0,""
128,433,"((C4 : C8) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,433,"((C4 : C8) : C2) : C2",6,17,2,4,1,1,0,0,0,""
128,433,"((C4 : C8) : C2) : C2",11,21,8,16,1,1,0,0,0,""
128,433,"((C4 : C8) : C2) : C2",12,22,4,8,2,2,0,0,0,""
128,434,"(C8 : Q8) : C2",4,14,8,16,1,1,0,0,0,""
128,434,"(C8 : Q8) : C2",6,17,2,4,1,1,0,0,0,""
128,434,"(C8 : Q8) : C2",11,21,8,16,1,1,0,0,0,""
128,434,"(C8 : Q8) : C2",12,22,4,8,2,2,0,0,0,""
128,435,"((C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2)) : C2",4,14,8,16,1,1,0,0,0,""
128,435,"((C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2)) : C2",6,17,2,4,1,1,0,0,0,""
128,435,"((C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2)) : C2",11,21,8,16,1,1,0,0,0,""
128,435,"((C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2)) : C2",12,22,4,8,2,2,0,0,0,""
128,436,"(C2 x C2) . ((C4 x C2 x C2) : C2) = (C4 x C4) . (C2 x C2 x C2)",4,14,8,16,1,1,0,0,0,""
128,436,"(C2 x C2) . ((C4 x C2 x C2) : C2) = (C4 x C4) . (C2 x C2 x C2)",6,17,2,4,1,1,0,0,0,""
128,436,"(C2 x C2) . ((C4 x C2 x C2) : C2) = (C4 x C4) . (C2 x C2 x C2)",11,21,8,16,1,1,0,0,0,""
128,436,"(C2 x C2) . ((C4 x C2 x C2) : C2) = (C4 x C4) . (C2 x C2 x C2)",12,22,4,8,2,2,0,0,0,""
128,446,"(C8 : C8) : C2",6,18,2,4,1,1,0,0,0,""
128,446,"(C8 : C8) : C2",16,25,2,4,1,1,0,0,0,""
128,447,"((C2 x QD16) : C2) : C2",6,18,2,4,1,1,0,0,0,""
128,447,"((C2 x QD16) : C2) : C2",16,25,2,4,1,1,0,0,0,""
128,448,"(C2 x C2) . ((C4 x C4) : C2) = (C4 x C4) . (C2 x C2 x C2)",6,18,2,4,1,1,0,0,0,""
128,448,"(C2 x C2) . ((C4 x C4) : C2) = (C4 x C4) . (C2 x C2 x C2)",16,25,2,4,1,1,0,0,0,""
128,449,"((C2 x QD16) : C2) : C2",6,18,2,4,1,1,0,0,0,""
128,449,"((C2 x QD16) : C2) : C2",16,25,2,4,1,1,0,0,0,""
128,450,"(C2 x C2) . ((C4 x C4) : C2) = (C4 x C4) . (C2 x C2 x C2)",6,18,2,4,1,1,0,0,0,""
128,450,"(C2 x C2) . ((C4 x C4) : C2) = (C4 x C4) . (C2 x C2 x C2)",16,25,2,4,1,1,0,0,0,""
128,451,"(C8 : C8) : C2",6,18,2,4,1,1,0,0,0,""
128,451,"(C8 : C8) : C2",16,25,2,4,1,1,0,0,0,""
128,452,"(C8 : Q8) : C2",6,18,2,4,1,1,0,0,0,""
128,452,"(C8 : Q8) : C2",16,25,2,4,1,1,0,0,0,""
128,453,"(((C4 x C4) : C2) : C2) : C2",6,18,2,4,1,1,0,0,0,""
128,453,"(((C4 x C4) : C2) : C2) : C2",16,25,2,4,1,1,0,0,0,""
128,454,"(C8 : Q8) : C2",6,18,2,4,1,1,0,0,0,""
128,454,"(C8 : Q8) : C2",16,25,2,4,1,1,0,0,0,""
128,455,"C8 : Q16",6,18,2,4,1,1,0,0,0,""
128,455,"C8 : Q16",16,25,2,4,1,1,0,0,0,""
128,513,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,513,"((C2 x ((C4 x C2) : C2)) : C2) : C2",15,28,2,4,1,1,0,0,0,""
128,514,"((C4 x C2 x C2) : C4) : C2",4,17,2,4,1,1,0,0,0,""
128,514,"((C4 x C2 x C2) : C4) : C2",15,28,2,4,1,1,0,0,0,""
128,515,"((C2 x (C8 : C2)) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,515,"((C2 x (C8 : C2)) : C2) : C2",15,28,2,4,1,1,0,0,0,""
128,516,"(C2 x (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))) : C2",4,17,2,4,1,1,0,0,0,""
128,516,"(C2 x (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))) : C2",15,28,2,4,1,1,0,0,0,""
128,517,"((C2 x (C8 : C2)) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,517,"((C2 x (C8 : C2)) : C2) : C2",15,28,2,4,1,1,0,0,0,""
128,531,"((C4 x C2 x C2) : C4) : C2",3,15,2,4,1,1,0,0,0,""
128,531,"((C4 x C2 x C2) : C4) : C2",13,27,2,4,1,1,0,0,0,""
128,532,"((C8 : C2) : C4) : C2",3,15,2,4,1,1,0,0,0,""
128,532,"((C8 : C2) : C4) : C2",13,27,2,4,1,1,0,0,0,""
128,533,"C4 : (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))",3,15,2,4,1,1,0,0,0,""
128,533,"C4 : (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))",13,27,2,4,1,1,0,0,0,""
128,551,"((C4 x C2 x C2) : C4) : C2",3,15,2,4,1,1,0,0,0,""
128,551,"((C4 x C2 x C2) : C4) : C2",13,27,2,4,1,1,0,0,0,""
128,552,"(C4 x C4 x C2) : C4",3,15,2,4,1,1,0,0,0,""
128,552,"(C4 x C4 x C2) : C4",13,27,2,4,1,1,0,0,0,""
128,553,"((C8 : C2) : C4) : C2",3,15,2,4,1,1,0,0,0,""
128,553,"((C8 : C2) : C4) : C2",13,27,2,4,1,1,0,0,0,""
128,554,"((C8 : C2) : C4) : C2",3,15,2,4,1,1,0,0,0,""
128,554,"((C8 : C2) : C4) : C2",13,27,2,4,1,1,0,0,0,""
128,630,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,630,"((C2 x ((C4 x C2) : C2)) : C2) : C2",28,32,2,4,1,1,0,0,0,""
128,631,"((C4 x C2 x C2) : C4) : C2",4,17,2,4,1,1,0,0,0,""
128,631,"((C4 x C2 x C2) : C4) : C2",28,32,2,4,1,1,0,0,0,""
128,632,"((C2 x (C8 : C2)) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,632,"((C2 x (C8 : C2)) : C2) : C2",28,32,2,4,1,1,0,0,0,""
128,633,"((C8 : C2) : C4) : C2",4,17,2,4,1,1,0,0,0,""
128,633,"((C8 : C2) : C4) : C2",28,32,2,4,1,1,0,0,0,""
128,696,"((C4 x C2 x C2) : C4) : C2",4,17,2,4,1,1,0,0,0,""
128,696,"((C4 x C2 x C2) : C4) : C2",28,32,2,4,1,1,0,0,0,""
128,697,"((C4 : C8) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,697,"((C4 : C8) : C2) : C2",28,32,2,4,1,1,0,0,0,""
128,698,"C4 : (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))",4,17,2,4,1,1,0,0,0,""
128,698,"C4 : (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))",28,32,2,4,1,1,0,0,0,""
128,699,"((C4 : C8) : C2) : C2",4,17,2,4,1,1,0,0,0,""
128,699,"((C4 : C8) : C2) : C2",28,32,2,4,1,1,0,0,0,""
128,728,"(C2 x (C4 : C4)) : C4",4,17,2,4,1,1,0,0,0,""
128,728,"(C2 x (C4 : C4)) : C4",28,32,2,4,1,1,0,0,0,""
128,729,"(C8 : C2) : Q8",4,17,2,4,1,1,0,0,0,""
128,729,"(C8 : C2) : Q8",28,32,2,4,1,1,0,0,0,""
128,730,"(C2 x C2) . (C2 x ((C4 x C2) : C2)) = (C2 x C2 x C2) . (C4 x C2 x C2)",4,17,2,4,1,1,0,0,0,""
128,730,"(C2 x C2) . (C2 x ((C4 x C2) : C2)) = (C2 x C2 x C2) . (C4 x C2 x C2)",28,32,2,4,1,1,0,0,0,""
128,731,"(C2 x ((C4 x C2 x C2) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,731,"(C2 x ((C4 x C2 x C2) : C2)) : C2",3,13,8,16,1,1,0,0,0,""
128,731,"(C2 x ((C4 x C2 x C2) : C2)) : C2",10,24,8,16,1,1,0,0,0,""
128,731,"(C2 x ((C4 x C2 x C2) : C2)) : C2",12,25,8,16,1,1,0,0,0,""
128,732,"(C2 x ((C2 x Q8) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,732,"(C2 x ((C2 x Q8) : C2)) : C2",3,13,8,16,1,1,0,0,0,""
128,732,"(C2 x ((C2 x Q8) : C2)) : C2",10,24,8,16,1,1,0,0,0,""
128,732,"(C2 x ((C2 x Q8) : C2)) : C2",12,25,8,16,1,1,0,0,0,""
128,733,"(C2 x (Q8 : C4)) : C2",2,11,8,16,1,1,0,0,0,""
128,733,"(C2 x (Q8 : C4)) : C2",3,13,8,16,1,1,0,0,0,""
128,733,"(C2 x (Q8 : C4)) : C2",10,24,8,16,1,1,0,0,0,""
128,733,"(C2 x (Q8 : C4)) : C2",12,25,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",9,20,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",10,21,8,16,1,1,0,0,0,""
128,734,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",19,26,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",9,20,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",10,21,8,16,1,1,0,0,0,""
128,735,"(((C4 x C2 x C2) : C2) : C2) : C2",19,26,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",3,13,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",4,14,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",9,20,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",10,21,8,16,1,1,0,0,0,""
128,736,"(C2 x ((C4 x C4) : C2)) : C2",19,26,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",2,11,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",3,13,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",4,14,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",9,20,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",10,21,8,16,1,1,0,0,0,""
128,737,"(C2 x (C4 : Q8)) : C2",19,26,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",2,11,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",3,13,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",4,14,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",9,20,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",10,21,8,16,1,1,0,0,0,""
128,738,"(C2 x (C8 : (C2 x C2))) : C2",12,22,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",3,13,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",4,14,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",9,20,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",10,21,8,16,1,1,0,0,0,""
128,739,"(C2 x ((C2 x Q8) : C2)) : C2",12,22,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",2,11,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",3,13,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",4,14,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",9,19,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",10,20,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",12,21,8,16,1,1,0,0,0,""
128,740,"(C2 x (C8 : (C2 x C2))) : C2",18,23,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",3,13,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",4,14,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",9,19,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",10,20,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",12,21,8,16,1,1,0,0,0,""
128,741,"(C2 x ((C2 x Q8) : C2)) : C2",18,23,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",9,20,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",10,21,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",12,22,8,16,1,1,0,0,0,""
128,742,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",19,25,8,16,1,1,0,0,0,""
128,743,"(C2 x C2 x D16) : C2",2,11,8,16,1,1,0,0,0,""
128,743,"(C2 x C2 x D16) : C2",3,13,8,16,1,1,0,0,0,""
128,743,"(C2 x C2 x D16) : C2",4,14,8,16,1,1,0,0,0,""
128,743,"(C2 x C2 x D16) : C2",19,29,8,16,1,1,0,0,0,""
128,744,"((C4 x C4 x C2) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,744,"((C4 x C4 x C2) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,744,"((C4 x C4 x C2) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,744,"((C4 x C4 x C2) : C2) : C2",19,29,8,16,1,1,0,0,0,""
128,745,"(C2 x (C4 : Q8)) : C2",2,11,8,16,1,1,0,0,0,""
128,745,"(C2 x (C4 : Q8)) : C2",3,13,8,16,1,1,0,0,0,""
128,745,"(C2 x (C4 : Q8)) : C2",4,14,8,16,1,1,0,0,0,""
128,745,"(C2 x (C4 : Q8)) : C2",19,29,8,16,1,1,0,0,0,""
128,746,"(C2 x C2 x QD16) : C2",2,11,8,16,1,1,0,0,0,""
128,746,"(C2 x C2 x QD16) : C2",3,13,8,16,1,1,0,0,0,""
128,746,"(C2 x C2 x QD16) : C2",4,14,8,16,1,1,0,0,0,""
128,746,"(C2 x C2 x QD16) : C2",19,29,8,16,1,1,0,0,0,""
128,747,"((C2 x Q8) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,747,"((C2 x Q8) : C4) : C2",3,13,8,16,1,1,0,0,0,""
128,747,"((C2 x Q8) : C4) : C2",4,14,8,16,1,1,0,0,0,""
128,747,"((C2 x Q8) : C4) : C2",19,29,8,16,1,1,0,0,0,""
128,748,"(C4 x C2) : Q16",2,11,8,16,1,1,0,0,0,""
128,748,"(C4 x C2) : Q16",3,13,8,16,1,1,0,0,0,""
128,748,"(C4 x C2) : Q16",4,14,8,16,1,1,0,0,0,""
128,748,"(C4 x C2) : Q16",19,29,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",9,19,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",10,20,8,16,1,1,0,0,0,""
128,749,"((C8 : (C2 x C2)) : C2) : C2",12,21,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",2,11,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",3,13,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",4,14,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",9,19,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",10,21,4,8,2,2,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",12,22,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",18,25,8,16,1,1,0,0,0,""
128,750,"(C2 x C2 x D16) : C2",20,26,4,8,2,2,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",2,11,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",3,13,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",4,14,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",9,19,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",10,21,4,8,2,2,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",12,22,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",18,25,8,16,1,1,0,0,0,""
128,751,"(C2 x C2 x QD16) : C2",20,26,4,8,2,2,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",2,11,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",3,13,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",4,14,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",9,19,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",10,21,4,8,2,2,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",12,22,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",18,25,8,16,1,1,0,0,0,""
128,752,"(C2 x C2 x Q16) : C2",20,26,4,8,2,2,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",4,15,8,16,1,1,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",9,21,8,16,1,1,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",10,22,8,16,1,1,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",12,23,8,16,1,1,0,0,0,""
128,753,"(((C2 x C2 x C2 x C2) : C2) : C2) : C2",20,26,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",2,11,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",4,15,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",9,21,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",10,22,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",12,23,8,16,1,1,0,0,0,""
128,754,"(C2 x ((C2 x C2 x C2) : C4)) : C2",20,26,8,16,1,1,0,0,0,""
128,755,"((C4 : C4) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,755,"((C4 : C4) : C4) : C2",4,15,8,16,1,1,0,0,0,""
128,755,"((C4 : C4) : C4) : C2",9,22,8,16,1,1,0,0,0,""
128,755,"((C4 : C4) : C4) : C2",12,25,8,16,1,1,0,0,0,""
128,756,"(C2 x Q8) : Q8",2,11,8,16,1,1,0,0,0,""
128,756,"(C2 x Q8) : Q8",4,15,8,16,1,1,0,0,0,""
128,756,"(C2 x Q8) : Q8",9,22,8,16,1,1,0,0,0,""
128,756,"(C2 x Q8) : Q8",12,25,8,16,1,1,0,0,0,""
128,757,"((C4 : C4) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,757,"((C4 : C4) : C4) : C2",4,15,8,16,1,1,0,0,0,""
128,757,"((C4 : C4) : C4) : C2",9,22,8,16,1,1,0,0,0,""
128,757,"((C4 : C4) : C4) : C2",12,25,8,16,1,1,0,0,0,""
128,758,"(C2 x C2 x C2) . (C2 x D8) = (C4 x C2 x C2) . (C2 x C2 x C2)",2,11,8,16,1,1,0,0,0,""
128,758,"(C2 x C2 x C2) . (C2 x D8) = (C4 x C2 x C2) . (C2 x C2 x C2)",4,15,8,16,1,1,0,0,0,""
128,758,"(C2 x C2 x C2) . (C2 x D8) = (C4 x C2 x C2) . (C2 x C2 x C2)",9,22,8,16,1,1,0,0,0,""
128,758,"(C2 x C2 x C2) . (C2 x D8) = (C4 x C2 x C2) . (C2 x C2 x C2)",12,25,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",3,13,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",4,14,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",9,20,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",10,21,8,16,1,1,0,0,0,""
128,759,"((C4 : C4) : C4) : C2",19,25,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",2,11,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",3,13,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",4,14,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",9,20,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",10,21,8,16,1,1,0,0,0,""
128,760,"(C2 x Q8) : Q8",19,25,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",3,13,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",9,21,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",10,22,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",12,23,8,16,1,1,0,0,0,""
128,761,"((C4 x C2 x C2) : C4) : C2",20,26,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",2,11,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",3,13,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",9,21,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",10,22,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",12,23,8,16,1,1,0,0,0,""
128,762,"(C4 x C2 x C2) : Q8",20,26,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",4,15,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",9,20,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",10,21,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",12,22,8,16,1,1,0,0,0,""
128,763,"((C4 x C4) : C4) : C2",19,26,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",3,13,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",4,14,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",9,19,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",10,20,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",12,21,8,16,1,1,0,0,0,""
128,764,"(((C4 x C2) : C2) : C4) : C2",18,23,8,16,1,1,0,0,0,""
128,765,"(C2 x ((C8 x C2) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,765,"(C2 x ((C8 x C2) : C2)) : C2",4,15,8,16,1,1,0,0,0,""
128,765,"(C2 x ((C8 x C2) : C2)) : C2",9,22,8,16,1,1,0,0,0,""
128,765,"(C2 x ((C8 x C2) : C2)) : C2",12,25,8,16,1,1,0,0,0,""
128,766,"(C2 x ((C8 x C2) : C2)) : C2",2,11,8,16,1,1,0,0,0,""
128,766,"(C2 x ((C8 x C2) : C2)) : C2",4,15,8,16,1,1,0,0,0,""
128,766,"(C2 x ((C8 x C2) : C2)) : C2",9,22,8,16,1,1,0,0,0,""
128,766,"(C2 x ((C8 x C2) : C2)) : C2",12,25,8,16,1,1,0,0,0,""
128,767,"(C2 x (Q8 : C4)) : C2",2,11,8,16,1,1,0,0,0,""
128,767,"(C2 x (Q8 : C4)) : C2",4,15,8,16,1,1,0,0,0,""
128,767,"(C2 x (Q8 : C4)) : C2",9,22,8,16,1,1,0,0,0,""
128,767,"(C2 x (Q8 : C4)) : C2",12,25,8,16,1,1,0,0,0,""
128,768,"(C2 x (Q8 : C4)) : C2",2,11,8,16,1,1,0,0,0,""
128,768,"(C2 x (Q8 : C4)) : C2",4,15,8,16,1,1,0,0,0,""
128,768,"(C2 x (Q8 : C4)) : C2",9,22,8,16,1,1,0,0,0,""
128,768,"(C2 x (Q8 : C4)) : C2",12,25,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",2,11,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",3,13,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",4,14,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",9,20,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",10,21,8,16,1,1,0,0,0,""
128,769,"((C2 x (C4 : C4)) : C2) : C2",19,25,8,16,1,1,0,0,0,""
128,770,"((C2 x Q8) : C4) : C2",2,11,8,16,1,1,0,0,0,""
128,770,"((C2 x Q8) : C4) : C2",3,13,8,16,1,1,0,0,0,""
128,770,"((C2 x Q8) : C4) : C2",4,14,8,16,1,1,0,0,0,""
128,770,"((C2 x Q8) : C4) : C2",9,20,8,16,1,1,0,0,0,""
